coin,date,price,market_cap,total_volume,daily_pct_change
ethereum,2024-09-11 00:00:00,2389.4740111256497,287422889605.8082,12508388687.122387,1.2675317092001537
ethereum,2024-09-12 00:00:00,2342.9639236941434,282041230807.9828,14692963988.99108,-1.946457137217239
ethereum,2024-09-13 00:00:00,2362.300238174588,284255194234.77527,11610780893.077023,0.8252928815889238
ethereum,2024-09-14 00:00:00,2445.08621032297,294131761890.3451,13122792869.978857,3.504464454203049
ethereum,2024-09-15 00:00:00,2418.0828083179904,290912717943.81995,7248493705.268602,-1.1043946790494918
ethereum,2024-09-16 00:00:00,2322.6433317480564,279257769574.61383,9361948332.945747,-3.946906873562417
ethereum,2024-09-17 00:00:00,2295.1348386540835,276339513490.21936,16629103878.54157,-1.1843614866717256
ethereum,2024-09-18 00:00:00,2341.0924132597524,281704536557.3961,14449511265.93516,2.0023910504804787
ethereum,2024-09-19 00:00:00,2361.960992100706,283874122378.3681,17524561761.811428,0.8914034628772161
ethereum,2024-09-20 00:00:00,2465.2347833172967,296680606397.51587,17820089225.37694,4.3723749698652
ethereum,2024-09-21 00:00:00,2557.6218555442515,307586864690.1545,18498405459.395584,3.7475973019752695
ethereum,2024-09-22 00:00:00,2614.599604753501,315153052833.9301,9276102854.536339,2.2277628370173996
ethereum,2024-09-23 00:00:00,2582.847683741262,310840922229.8413,12759588941.97967,-1.2144085447925668
ethereum,2024-09-24 00:00:00,2647.9931622033255,318666137823.1156,19740370943.835594,2.5222346200338253
ethereum,2024-09-25 00:00:00,2653.844345308008,319524635350.52515,16584773336.25631,0.22096669992206497
ethereum,2024-09-26 00:00:00,2578.566359563475,309875035203.6359,14003678832.756735,-2.8365637147342193
ethereum,2024-09-27 00:00:00,2630.94983700893,316828988137.27673,16686162392.966532,2.031496193657123
ethereum,2024-09-28 00:00:00,2698.1928212346033,324681649929.6723,16468123574.12263,2.5558444056888785
ethereum,2024-09-29 00:00:00,2680.218702062471,322761939149.4107,9607072594.439383,-0.6661539913188297
ethereum,2024-09-30 00:00:00,2659.611211611689,320146112155.9396,9570811494.068226,-0.7688734667407604
ethereum,2024-10-01 00:00:00,2597.3411516834435,312577514239.3695,17539259209.42195,-2.341321906614724
ethereum,2024-10-02 00:00:00,2451.631522589772,295243912099.71765,26538568534.282005,-5.6099534325412375
ethereum,2024-10-03 00:00:00,2365.231040243019,284621591999.18945,20613586399.40693,-3.5242034355751906
ethereum,2024-10-04 00:00:00,2348.0048369247393,282601960212.3656,18771995105.191242,-0.7283095403867956
ethereum,2024-10-05 00:00:00,2416.9184055552637,290928251441.44226,15230883994.399237,2.934984099980942
ethereum,2024-10-06 00:00:00,2415.4038137445546,290706276902.6144,7362867897.959902,-0.06266623677604333
ethereum,2024-10-07 00:00:00,2438.030912544012,293516242471.9333,7641011283.520121,0.9367832687313449
ethereum,2024-10-08 00:00:00,2422.7506412955013,291612805733.03143,16943828822.371426,-0.626746411207979
ethereum,2024-10-09 00:00:00,2441.4651696200294,294190554781.40424,13601054198.545612,0.7724496283497473
ethereum,2024-10-10 00:00:00,2367.615096789395,285084590935.4484,14384326799.317202,-3.024825983576407
ethereum,2024-10-11 00:00:00,2381.7817088014776,286552629874.8065,14686776834.298496,0.5983494543219114
ethereum,2024-10-12 00:00:00,2435.7137843692162,293162664953.97815,13097241431.234644,2.264358457722704
ethereum,2024-10-13 00:00:00,2477.6130275578225,298282533565.2097,8538997411.470292,1.720203886741034
ethereum,2024-10-14 00:00:00,2466.8607267086663,296977636559.92773,7516544091.44527,-0.43397821732293895
ethereum,2024-10-15 00:00:00,2628.504376157751,316451494816.54065,21502937840.286705,6.552605410551604
ethereum,2024-10-16 00:00:00,2602.0760435960988,313216116600.22363,21986428173.14599,-1.0054513434093693
ethereum,2024-10-17 00:00:00,2611.700159182395,314435102932.4304,16135687550.25065,0.3698629642274298
ethereum,2024-10-18 00:00:00,2603.1202923346113,313194633306.5954,14330391810.475258,-0.32851653424371685
ethereum,2024-10-19 00:00:00,2643.156520987104,318245706033.605,16301885114.203026,1.5380091642475113
ethereum,2024-10-20 00:00:00,2649.979289580214,318975355966.1185,7337169826.464913,0.25812957117505864
ethereum,2024-10-21 00:00:00,2742.9591411600395,330127637903.2564,12697856633.571321,3.5087010659073714
ethereum,2024-10-22 00:00:00,2665.731938974013,320871813296.62164,17340865615.868176,-2.8154703811361204
ethereum,2024-10-23 00:00:00,2619.5653130506435,315286963217.6233,15418370745.51069,-1.731855527121684
ethereum,2024-10-24 00:00:00,2524.1038563091197,303758669310.65466,19004341635.326817,-3.644171659547324
ethereum,2024-10-25 00:00:00,2536.234041319884,305016120148.3843,16708110976.636312,0.4805739264826414
ethereum,2024-10-26 00:00:00,2422.09328922875,290598017399.4684,23734197478.807434,-4.500402968794381
ethereum,2024-10-27 00:00:00,2479.3736032443317,298518432454.89374,13434262241.34632,2.3649094884293564
ethereum,2024-10-28 00:00:00,2505.502947138879,301656245036.7335,8656317174.654642,1.0538687618661502
ethereum,2024-10-29 00:00:00,2564.8138556782997,308760527470.31,19560694034.693996,2.367225654519789
ethereum,2024-10-30 00:00:00,2638.637351278122,317633905084.8851,22541317733.245987,2.8783178723236658
ethereum,2024-10-31 00:00:00,2657.6141818494384,320125387602.99,22790792400.863556,0.719190553492477
ethereum,2024-11-01 00:00:00,2514.750787241073,302903644448.69275,20097565241.562813,-5.375625837041054
ethereum,2024-11-02 00:00:00,2513.8372870612066,302633410028.4328,20396109310.40712,-0.036325674277593034
ethereum,2024-11-03 00:00:00,2491.352150058657,299972542553.578,8253307127.229915,-0.8944547492505173
ethereum,2024-11-04 00:00:00,2456.979687344711,296080479788.81036,14546539750.496363,-1.379670983611736
ethereum,2024-11-05 00:00:00,2395.9472139132804,288417039274.4664,17316680977.698635,-2.484044688924103
ethereum,2024-11-06 00:00:00,2422.368479855642,291680535424.015,18024855703.904736,1.1027482487482532
ethereum,2024-11-07 00:00:00,2720.6217450068793,327447580506.6538,42388106411.06861,12.312464748096929
ethereum,2024-11-08 00:00:00,2894.9718733838376,348640981227.00085,36844374455.9351,6.408466325645623
ethereum,2024-11-09 00:00:00,2960.9593369382137,356482981903.24994,33688997426.40259,2.2793818537948596
ethereum,2024-11-10 00:00:00,3130.035524073996,376942816358.42664,30583711140.36284,5.710182677166231
ethereum,2024-11-11 00:00:00,3191.9044555518153,384143201744.36383,47726595161.32535,1.976620744460167
ethereum,2024-11-12 00:00:00,3372.7914863430115,407462829811.2162,62390436438.24982,5.667056558556172
ethereum,2024-11-13 00:00:00,3260.934386131155,392233485413.7434,60074013245.45247,-3.3164546538018813
ethereum,2024-11-14 00:00:00,3191.8991843987947,384320615296.6757,65592582441.25777,-2.1170374364467115
ethereum,2024-11-15 00:00:00,3059.812296932496,367484509623.6447,37531565153.535194,-4.138191084226794
ethereum,2024-11-16 00:00:00,3093.913043390382,372487751993.49884,33076552515.401417,1.1144718416901789
ethereum,2024-11-17 00:00:00,3133.8802234191417,376904025324.19116,26503107468.25979,1.2918003663400457
ethereum,2024-11-18 00:00:00,3075.534532601624,370225690651.5099,28547657381.28478,-1.8617715629814624
ethereum,2024-11-19 00:00:00,3209.4239073326826,386129534586.85486,35364731417.99857,4.353369253760264
ethereum,2024-11-20 00:00:00,3112.9098010150224,374925759373.2606,29767245881.040333,-3.007209677012468
ethereum,2024-11-21 00:00:00,3075.193856649331,370266265216.9245,29508936260.346874,-1.2115977261337174
ethereum,2024-11-22 00:00:00,3365.9369715466096,405284044226.11957,55714132904.97961,9.454464611023461
ethereum,2024-11-23 00:00:00,3327.7571951719624,400787854559.3274,36536922518.79305,-1.1342986127605315
ethereum,2024-11-24 00:00:00,3394.036961782547,408448492183.1955,42885423857.47691,1.9917248381806862
ethereum,2024-11-25 00:00:00,3368.7027619429946,405718851021.4928,30123422893.99126,-0.7464326442174984
ethereum,2024-11-26 00:00:00,3417.291223691937,411314588853.17755,53625394443.87371,1.4423493309607904
ethereum,2024-11-27 00:00:00,3325.636532587645,400706261382.18384,41896722105.13149,-2.6820860472427377
ethereum,2024-11-28 00:00:00,3666.1884904377557,441632729137.7082,48465294233.32744,10.240203777925494
ethereum,2024-11-29 00:00:00,3579.2407862474997,431207272220.64014,33082767875.13153,-2.371610309099903
ethereum,2024-11-30 00:00:00,3598.1933212253616,433361301691.3607,28800628431.21762,0.5295127126032639
ethereum,2024-12-01 00:00:00,3709.9094391073327,446851521665.9131,31961998508.230377,3.1047836485874614
ethereum,2024-12-02 00:00:00,3708.8072387383017,446664514864.58777,29705280034.459038,-0.029709630036045542
ethereum,2024-12-03 00:00:00,3643.855375704235,438825980701.30023,49031522663.40944,-1.7512871080396897
ethereum,2024-12-04 00:00:00,3625.7104579497204,436691206026.36835,39557549415.34987,-0.4979593283393591
ethereum,2024-12-05 00:00:00,3839.443460715871,462490222624.56714,59744855714.19937,5.894927497520386
ethereum,2024-12-06 00:00:00,3796.8688671601276,457067221118.4413,64995601294.502495,-1.1088740853031132
ethereum,2024-12-07 00:00:00,4013.726145388712,483422504163.839,55954471926.67034,5.71147663550422
ethereum,2024-12-08 00:00:00,4000.992076502189,481889176555.6843,21959792763.543846,-0.317263022569525
ethereum,2024-12-09 00:00:00,4015.7820212328807,483642898147.5037,20728146237.12733,0.3696569362771962
ethereum,2024-12-10 00:00:00,3713.3138979971745,446571271919.9886,59141397866.09827,-7.531985591758927
ethereum,2024-12-11 00:00:00,3626.5886417774996,436749626813.98615,63643513993.15369,-2.335521816953079
ethereum,2024-12-12 00:00:00,3828.1075883404096,461075934206.2153,38471623681.40909,5.556708148298273
ethereum,2024-12-13 00:00:00,3878.850012073054,466883095805.38696,47474608675.336655,1.3255224039991687
ethereum,2024-12-14 00:00:00,3907.4296595053356,470469907671.53613,36218321642.49857,0.7368072326418007
ethereum,2024-12-15 00:00:00,3866.9958020348054,465713274663.6432,28647722345.409325,-1.0347942507978214
ethereum,2024-12-16 00:00:00,3961.3154661802305,477323245356.1555,24816850994.80954,2.4390940402830186
ethereum,2024-12-17 00:00:00,3992.857195846062,480940541314.61334,50679799770.94302,0.7962438219101475
ethereum,2024-12-18 00:00:00,3879.4062240100893,467508439297.98755,32823036037.584606,-2.841348094141727
ethereum,2024-12-19 00:00:00,3628.2624780444953,436893612673.4018,50734709374.83128,-6.47376767122857
